,keyword,dbpedia_score
2613,girija_prasad_koirala,0.4285714286
2614,gilgit,0.6
2615,pumpkin,0.625
2616,suez,1.0
2617,harijan,0.6666666667
2618,sumatra,1.0
2619,brown_belt,0.5
2620,laundi,1.0
2621,lehna,0.5
2622,niyama,1.0
2623,cartesian_system,0.4
2624,mug,1.0
2625,softwood,1.0
2626,arthashastra,0.8
2627,diarrhoea,0.1666666667
2628,cranium,0.0
2629,mercantil,0.0
2630,l_shell,1.0
2631,communic,0.1666666667
2632,signatur,0.0
2633,american_indian,1.0
2634,rourkela,1.0
2635,sling,1.0
2636,blue_sky,0.2
2637,outcast,1.0
2638,way,0.8
2639,naval,1.0
2640,kishor,0.6666666667
2641,mouth,1.0
2642,facial_hair,1.0
2643,meat,1.0
2644,shin,0.3333333333
2645,veto,1.0
2646,veto_power,1.0
2647,life_form,0.625
2648,inland_sea,1.0
2649,david,0.6
2650,bhatura,0.4
2651,substratum,1.0
2652,jain,0.6666666667
2653,steam_tractor,0.0
2654,third_reich,0.25
2655,senior_level,0.0
2656,bhutan,0.75
2657,black_card,0.5
2658,steep,0.0
2659,overhead_tank,0.6666666667
2660,carbon_carbon_bond,0.0
2661,number_line,0.5
2662,qichao,0.5
2663,cerebellum,0.5
2664,anion,0.6666666667
2665,matka,1.0
2666,shipment,1.0
2667,rubber_ball,0.0
2668,account,1.0
2669,siddha,1.0
2670,silver_carp,0.6666666667
2671,peptic_ulcer,0.3333333333
2672,x_ray,0.5714285714
2673,blast,0.4
2674,puri,1.0
2675,lean,1.0
2676,doordarshan,0.125
2677,motherhood,1.0
2678,potti_sriramulu,0.6
2679,right_to_food,1.0
2680,phylum,1.0
2681,alamgir_ii,0.0
2682,sant,0.5
2683,adilabad,1.0
2684,gem,1.0
2685,amaz,0.75
2686,bua,1.0
2687,willow,0.6666666667
2688,weight_loss,0.6
2689,lady’_finger,0.0
2690,hyena,0.3333333333
2691,caravan,0.2
2692,mohammad_ali_jinnah,0.625
2693,water_war,1.0
2694,rekha,0.2727272727
2695,follow_through,0.0
2696,hazard,1.0
2697,content,0.0
2698,atlant,0.2
2699,craft,1.0
2700,quick,0.0
2701,raipur,0.4285714286
2702,mental_stress,0.3333333333
2703,kaiser_william_i,0.44
2704,william_i,0.44
2705,mount_everest,0.9166666667
2706,welcker,0.6923076923
2707,firangi,1.0
2708,bia,0.5
2709,newton_meter,0.0
2710,punish,0.75
2711,pteridophyta,1.0
2712,pollen_tube,0.6666666667
2713,dispar,0.0
2714,eat,1.0
2715,basohli,1.0
2716,kannauj,0.6
2717,flour,0.6
2718,nghe_an,0.0
2719,soul,0.8
2720,mla,0.5
2721,egg_shell,0.3333333333
2722,basti,0.6666666667
2723,interest_rate,1.0
2724,v__ramaswami,0.0
2725,local_time,1.0
2726,oriya,1.0
2727,triumphant,0.0
2728,calicut,0.3333333333
2729,jamsetji_tata,0.6
2730,mahapadma_nanda,0.3333333333
2731,alumina,0.1428571429
2732,tire,0.5
2733,protista,1.0
2734,palar,1.0
2735,pani,1.0
2736,morn,0.8571428571
2737,valid,1.0
2738,buse,0.1428571429
2739,simhasana,1.0
2740,hannah,0.1538461538
2741,mullen,0.75
2742,jai,0.0
2743,aerosol,0.0
2744,multi_sport,0.8
2745,cheetah,0.1111111111
2746,semur,1.0
2747,silk_cotton,0.4210526316
2748,divin,1.0
2749,alter,0.5
2750,hiroshima,0.8571428571
2751,rbi,1.0
2752,money_lender,0.6666666667
2753,nishi,0.0
2754,wrist,0.0
2755,day_out,0.125
2756,imf,0.6666666667
2757,planta,1.0
2758,liquid_oxygen,0.0
2759,solenoid,0.0
2760,helmuth,0.3333333333
2761,sucker,1.0
2762,right_to_life,0.8333333333
2763,sword,1.0
2764,amphoter,0.0
2765,warsaw,0.75
2766,atm,1.0
2767,sea_shell,0.6
2768,torrid_zone,0.3333333333
2769,sporocarp,0.0
2770,odisha,0.6666666667
2771,equal_sign,1.0
2772,sake,0.25
2773,quench,0.0
2774,syring,0.375
2775,sultana,0.5
2776,eknath,0.5
2777,trim,0.6
2778,khasi,1.0
2779,subrahmanyan,1.0
2780,diesel,0.0
2781,co_prime,0.0
2782,prime_number,1.0
2783,feast,0.3333333333
2784,jul,0.75
2785,thyroid_gland,0.0
2786,farman,1.0
2787,sankhya,0.7777777778
2788,clerk,0.6666666667
2789,confucian,0.6363636364
2790,parathyroid_gland,0.0
2791,truck,0.0
2792,textur,1.0
2793,petrograd_soviet,0.6666666667
2794,axl,1.0
2795,low_cost,1.0
2796,group_leader,1.0
2797,gulf_of_khambat,1.0
2798,red_ink,0.0
2799,money_plant,0.75
2800,cashier,0.0
2801,hydronium,0.6666666667
2802,hydronium_ion,0.6666666667
2803,rhineland,1.0
2804,throw,0.6666666667
2805,hose,1.0
2806,cubit,0.6666666667
2807,haircut,0.5
2808,chant,1.0
2809,dmk,0.1666666667
2810,premolar,0.0
2811,kunjamma,1.0
2812,fat_cell,0.0
2813,vegetarian,1.0
2814,thali,1.0
2815,nh_8,1.0
2816,jagannath,0.5
2817,plassey,1.0
2818,crude_oil,0.4
2819,chhotanagpur_plateau,1.0
2820,question,0.3
2821,moscow,0.5
2822,kaushambi,0.8
2823,vidarbha,0.8
2824,enclos,0.1428571429
2825,phrase,1.0
2826,kukkutasana,1.0
2827,pictograph,1.0
2828,motor_boat,0.0
2829,north_eastern,1.0
2830,pietra_dura,1.0
2831,hoon,0.8
2832,greenwich_line,0.6666666667
2833,lebensraum,0.0
2834,mithun,0.0
2835,gopher,1.0
2836,bharatiya_janata,0.8333333333
2837,right_hand_side,1.0
2838,blanket,1.0
2839,vidyasagar,1.0
2840,ramona,0.5
2841,ghosh,0.4444444444
2842,jaya,0.2142857143
2843,ernakulam_town,0.5
2844,decim,0.0
2845,khetri,1.0
2846,guard,0.0
2847,chandu,1.0
2848,menon,0.0
2849,chir,1.0
2850,nandi_bull,0.5
2851,suburban,1.0
2852,suburban_area,1.0
2853,flake,1.0
2854,isol,0.125
2855,discard,0.0
2856,rohu,0.0
2857,policeman,1.0
2858,kulh,1.0
2859,oman,0.8571428571
2860,kitna,1.0
2861,madurai,1.0
2862,sindhu,0.8461538462
2863,love,1.0
2864,mohammad_ali,0.5714285714
2865,switzerland,0.5294117647
2866,undp,0.5714285714
2867,ati_shudra,1.0
2868,siphon,0.0
2869,ramayana,0.6
2870,duma,0.75
2871,seat,0.4545454545
2872,lh,0.25
2873,alkaloid,0.0
2874,wise_one,0.6666666667
2875,women’_health,1.0
2876,beard,1.0
2877,buxar,1.0
2878,longman,0.0
2879,namdev,0.5714285714
2880,leap_year,0.3333333333
2881,quit_india_movement,0.5
2882,raisin,1.0
2883,world_cup,0.25
2884,chint,1.0
2885,lane,1.0
2886,mulla,0.2
2887,abdul,0.225
2888,ghafur,0.0
2889,oraon,0.9166666667
2890,acetabulum,0.0
2891,mandali,0.5
2892,tablespoon,0.6666666667
2893,automobil,1.0
2894,borax,0.5555555556
2895,vanilla,0.5
2896,john_middleton,0.1666666667
2897,brahmana,1.0
2898,broccoli,0.75
2899,silsila,0.5
2900,recollect,1.0
2901,old_age,0.6666666667
2902,fern,1.0
2903,brackish_water,0.5
2904,colonel,0.75
2905,tytler,1.0
2906,halley’_comet,0.75
2907,petrograd,0.7777777778
2908,asteroid,1.0
2909,padshah,1.0
2910,gara,0.6
2911,peep,0.0
2912,pond,1.0
2913,lin,0.8333333333
2914,ze,1.0
2915,xu,0.5
2916,deoband,1.0
2917,get_up,1.0
2918,kollam,0.6666666667
2919,thiruvanathapuram,0.7
2920,chaitya,0.8
2921,marwar,1.0
2922,tamarind,0.7446808511
2923,reach,0.7142857143
2924,washer,1.0
2925,laxman,0.2857142857
2926,public_transport,1.0
2927,transport_system,0.6
2928,bidar,0.6666666667
2929,serbia,0.8
2930,shia_muslim,1.0
2931,vacuum_pump,0.6
2932,panini,1.0
2933,paneer,0.7142857143
2934,rpd,0.2857142857
2935,prarthana_samaj,0.4
2936,limp,0.5
2937,qurbani,1.0
2938,gdansk_agreement,0.5
2939,kharif_crop,1.0
2940,tsarist,0.8181818182
2941,paisa,1.0
2942,patron,1.0
2943,summer,1.0
2944,nippur,0.8
2945,patriarch,0.5714285714
2946,huge,0.1666666667
2947,jacobin,0.3333333333
2948,hitler_youth,0.4285714286
2949,plastic_packet,0.5
2950,britain,0.8421052632
2951,wild_life,1.0
2952,ramanuja,0.4444444444
2953,in_between,0.0
2954,hongkong,0.7692307692
2955,puppi,1.0
2956,winter_break,1.0
2957,rabindranath,0.5
2958,tino,1.0
2959,hindenburg,1.0
2960,bow_and_arrow,0.0
2961,ladha,1.0
2962,ibn_battuta,0.5909090909
2963,bucket,0.0
2964,retina,0.5
2965,cuttack,0.5
2966,year_book,1.0
2967,namibia,0.8
2968,share,0.6666666667
2969,bat_and_ball_game,0.5
2970,socha,0.5
2971,eyelid,0.0
2972,flap,1.0
2973,mucosa,0.0
2974,oil_india_ltd,1.0
2975,bjp_mahila_morcha,0.3333333333
2976,cambay,1.0
2977,metropoli,1.0
2978,glycerol,0.5
2979,basu,0.6666666667
2980,pretoria,0.75
2981,venzuela,0.75
2982,shivaji,0.8
2983,tiffin_box,1.0
2984,river_kaveri,1.0
2985,melamin,0.25
2986,back_stroke,0.5
2987,bori,1.0
2988,radio_wave,1.0
2989,shamil,0.3636363636
2990,sangha,0.4
2991,kheri,1.0
2992,sherpa,1.0
2993,tehri_dam,0.5714285714
2994,lukewarm,0.5
2995,chronic,1.0
2996,downpour,1.0
2997,reflector,0.3333333333
2998,iron_rod,0.8333333333
2999,paphiopedilum,0.0
3000,ibrahim_lodi,0.75
3001,spp,0.8333333333
3002,adalat,0.2
3003,buri,1.0
3004,linear_graph,0.5
3005,thermal_power_station,1.0
3006,unifi,0.0
3007,great_indian_desert,1.0
3008,isl,1.0
3009,sheesham,0.6
3010,suraj_mal,0.6666666667
3011,hinduism,1.0
3012,narsi,1.0
3013,mehta,0.2
3014,gangasagar,1.0
3015,tube_light,0.25
3016,chairman,1.0
3017,nasa,0.3333333333
3018,sail_boat,0.0
3019,nepal,0.8181818182
3020,bhabar,1.0
3021,light_year,1.0
3022,respond,1.0
3023,right_to_health,1.0
3024,ugc,0.6
3025,secret,0.0
3026,sportsperson,1.0
3027,camil,0.0909090909
3028,pace,0.4705882353
3029,hilsa,0.6666666667
3030,oppress,0.8
3031,pearl_harbor,1.0
3032,headlamp,0.3333333333
3033,sting_ray,0.0
3034,no_4,0.0
3035,blame,1.0
3036,qutub_minar,1.0
3037,kadambari,0.3333333333
3038,bokaro,0.5
3039,vandana,0.0
3040,shintai,1.0
3041,nattukottai_chettiar,1.0
3042,window_seat,0.0
3043,we,0.7142857143
3044,criterion,1.0
3045,street_vendor,0.6666666667
3046,spark,0.3333333333
3047,halwa,0.8717948718
3048,bout,0.0
3049,nylon,0.5714285714
3050,cossack,0.5555555556
3051,central_core,1.0
3052,rat_trap,0.0
3053,pagoda,1.0
3054,rome,0.8571428571
3055,radic,1.0
3056,assert,0.0
3057,sleet,1.0
3058,duststorm,1.0
3059,biscuit,0.6
3060,oath,1.0
3061,mariann,1.0
3062,manu,0.4
3063,tornado,1.0
3064,urvashi,0.1538461538
3065,black_slave,0.8571428571
3066,space_mission,1.0
3067,cotton_boll,0.75
3068,plucker,1.0
3069,nal,1.0
3070,mourn,1.0
3071,chame,0.5
3072,brass,0.3333333333
3073,yajna,0.6666666667
3074,khond,0.8
3075,cobalt,0.4285714286
3076,reptil,0.25
3077,saskatchewan,0.6666666667
3078,saskatchewan_river,1.0
3079,static_friction,0.5
3080,defect,1.0
3081,sunflow,0.625
3082,glass_rod,1.0
3083,drake,0.6818181818
3084,bol,0.3333333333
3085,anaam,0.0
3086,antarctica,1.0
3087,statement,0.5
3088,banarasi,1.0
3089,kite,0.8
3090,snowman,0.0909090909
3091,hate,0.75
3092,odd_number,0.3333333333
3093,dr__ambedkar,0.5862068966
3094,sambandar,0.25
3095,kishangarh,1.0
3096,creeper,0.1
3097,white_flame,0.0
3098,tremin,0.0
3099,blood_bank,0.0
3100,thunder,0.6666666667
3101,pencil_lead,1.0
3102,hwang,1.0
3103,kuruwa,1.0
3104,salari,1.0
3105,pend,1.0
3106,silicon,0.125
3107,madhavan,0.1666666667
3108,kudu,0.5
3109,gompa,1.0
3110,maikal,1.0
3111,chelmno,0.1428571429
3112,convect,1.0
3113,mosul,0.6666666667
3114,napoleon_iii,0.2702702703
3115,actinoid,0.0
3116,human_heart,0.0
3117,kamet,1.0
3118,industrialist,0.6666666667
3119,nineteen,1.0
3120,kanauj,0.6
3121,anton_von_werner,0.4285714286
3122,bhopal,0.5555555556
3123,silo,0.75
3124,sadhu,1.0
3125,great_monarch,0.4
3126,diwali,1.0
3127,william_simpson,0.625
3128,vana,1.0
3129,cava,0.75
3130,central_india,0.6666666667
3131,magnesium_ribbon,0.2857142857
3132,bed_rock,0.8
3133,kiln,0.6666666667
3134,water_droplet,0.5
3135,undu,1.0
3136,mumtaz_ali,0.3333333333
3137,not_out,0.5
3138,rakhi,0.75
3139,taip,0.3333333333
3140,lock,1.0
3141,indian_nationalist,0.5
3142,wooden_box,0.3333333333
3143,spinal_cord,0.3333333333
3144,kamala_nehru,0.4
3145,numb,0.0
3146,ester,0.6666666667
3147,yellowish,0.6666666667
3148,kusum,0.0
3149,nickel,0.4285714286
3150,tubular,0.0
3151,coil_of_wire,0.5
3152,rajasthan,0.6666666667
3153,fci,0.8
3154,doosra,0.6
3155,das,0.7142857143
3156,line_of_sight,0.5
3157,indian_system,0.0
3158,new_moon,1.0
3159,moon_day,1.0
3160,vitamin_e,0.5
3161,headach,0.5
3162,successor,1.0
3163,koraga,0.75
3164,throw_in,0.5
3165,shaucha,1.0
3166,fodder_crop,1.0
3167,summer_holiday,0.25
3168,motor_oil,0.25
3169,indian_monsoon,1.0
3170,sanatani,1.0
3171,millionth,0.0
3172,sulabh,0.25
3173,careless,1.0
3174,cricket_bat,0.6666666667
3175,domingo,0.0
3176,pae,0.0
3177,snow_leopard,0.6428571429
3178,toli,0.6666666667
3179,minu,0.4
3180,sarnath,0.75
3181,oak_forest,0.0
3182,ownership,0.5
3183,felic,0.3333333333
3184,beato,1.0
3185,playfair,0.6666666667
3186,emb,0.5
3187,staphylococci,0.0
3188,upper_chamber,1.0
3189,phenomenon,0.75
3190,dump,1.0
3191,reward,0.6666666667
3192,venetia,1.0
3193,amrita,0.6666666667
3194,satir,0.7142857143
3195,aerenchyma,1.0
3196,flute,0.0
3197,stew,1.0
3198,iceberg,0.75
3199,heptagon,0.0
3200,human_health,1.0
3201,work_hard,0.8
3202,spain,0.5714285714
3203,chakra,0.875
3204,waterlog,0.6666666667
3205,captur,0.0
3206,heron’_formula,0.25
3207,clone,1.0
3208,neuromuscular,0.3333333333
3209,keekar,0.9285714286
3210,tipu,1.0
3211,appalachian_plateau,1.0
3212,sunita,1.0
3213,bithur,0.6666666667
3214,talukdar,0.8
3215,adenosin,0.0
3216,wood_carver,1.0
3217,food_crop,1.0
3218,brisk,0.7142857143
3219,edmonton,0.2
3220,seismic,1.0
3221,pollin,0.5
3222,layer_by_layer,0.0
3223,mount,0.5
3224,deliv,1.0
3225,kulu,1.0
3226,malabar,1.0
3227,hickey,0.6666666667
3228,nasik,0.8
3229,nasik_district,0.8
3230,philanthropist,0.5
3231,belong,1.0
3232,rakh,1.0
3233,nausea,0.0
3234,vat,1.0
3235,crawl,0.0
3236,compound_interest,0.6666666667
3237,african_negro,0.6
3238,yacht,0.5
3239,apurva,0.5
3240,kavaratti_island,1.0
3241,moder,0.6666666667
3242,mataram_kingdom,0.6666666667
3243,british_asia,1.0
3244,narendra_modi,0.625
3245,free_zone,1.0
3246,garibaldi,0.7272727273
3247,ambassador,0.25
3248,saddam_hussein,0.36
3249,korea,1.0
3250,karur,1.0
3251,poona_sarvajanik_sabha,0.5
3252,degen,1.0
3253,finland,0.8666666667
3254,hop,0.5
3255,chenab,1.0
3256,mapl,0.5
3257,boran,1.0
3258,dawn,0.3333333333
3259,bauna,1.0
3260,cyclic,0.0
3261,zebra,0.25
3262,gymnosperm,1.0
3263,urban_area,1.0
3264,pubert,0.2222222222
3265,bimbisara,0.375
3266,patkai,0.5
3267,cargo,0.3333333333
3268,punjab_plain,1.0
3269,rancid,0.1818181818
3270,atp,0.4
3271,rajma,0.5
3272,globul,1.0
3273,pat_bagley,0.2857142857
3274,snow_fox,0.3636363636
3275,grain_product,0.5
3276,can,0.0833333333
3277,vote_bank,1.0
3278,ulama,0.6
3279,morton,0.6666666667
3280,stanley,0.4
3281,shyama,0.3333333333
3282,shyama_prasad,0.0
3283,prasad,0.2222222222
3284,bhiwandi_road,0.5
3285,lump,0.0
3286,field_manual,1.0
3287,montreal,0.5
3288,s_h,1.0
3289,h_o,0.3333333333
3290,ceylon,0.8571428571
3291,arjuna_award,0.6666666667
3292,fawn,0.0
3293,charcoal,0.7777777778
3294,outdoor_game,1.0
3295,dowri,1.0
3296,bhagirathi,1.0
3297,parsi_style,1.0
3298,wear,0.5
3299,sari,0.8
3300,bhoodan,0.7142857143
3301,tapioca,0.375
3302,neutron,0.0
3303,travers,0.1111111111
3304,dough,0.6666666667
3305,scare,0.3333333333
3306,tenth_five_year_plan,1.0
3307,balabhadra,1.0
3308,tuareg,0.8333333333
3309,latex,1.0
3310,latex_foam,1.0
3311,baji,0.5
3312,kesavan,0.3333333333
3313,lisbon,0.9090909091
3314,union_budget,0.0
3315,janata,0.75
3316,bulli,1.0
3317,red_grass,0.3333333333
3318,refund,1.0
3319,tomato,0.7142857143
3320,detect,0.3333333333
3321,volley,0.5
3322,sprawl,1.0
3323,raksha_bandhan,0.75
3324,bladder,0.0
3325,storm,0.3571428571
3326,cross_section,0.75
3327,cross_section_area,0.75
3328,eurasian_plate,1.0
3329,upar,0.0
3330,thermoset,0.5
3331,thermoset_plastic,0.5
3332,huynh_phu_so,1.0
3333,dress_code,0.625
3334,masulipatam,0.8571428571
3335,south_block,0.5
3336,newton’_disc,1.0
3337,lo,0.5
3338,papa,0.5
3339,mohenjodaro,0.75
3340,rear,1.0
3341,kandha,0.8
3342,courtyard,1.0
3343,height,1.0
3344,haldi,0.6666666667
3345,secular_state,0.6666666667
3346,jasmin,0.0
3347,germ_cell,0.0
3348,demand_deposit,0.5
3349,retail,0.0
3350,retail_shop,0.0
3351,anti_viral_drug,1.0
3352,konkani,0.8333333333
3353,appalachian_region,1.0
3354,telford_taylor,0.3636363636
3355,tal,0.5714285714
3356,govind,0.0
3357,deva,1.0
3358,lithuania,0.7692307692
3359,fiat,0.0
3360,santhal,1.0
3361,rajendra_i,0.8571428571
3362,elbow,0.0
3363,interview,0.5714285714
3364,notr,1.0
3365,dame,1.0
3366,detach,1.0
3367,kisagotami,0.5
3368,shelter_belt,1.0
3369,oil_field,1.0
3370,garam_masala,0.6666666667
3371,telli,1.0
3372,tint,1.0
3373,line_graph,0.6666666667
3374,tahsildar,0.6666666667
3375,rotundu,1.0
3376,spinner,0.0
3377,indira,0.4166666667
3378,sawhney,0.125
3379,union_of_india,0.8571428571
3380,lenin,0.4166666667
3381,verrier_elwin,0.5714285714
3382,stirrup,0.3333333333
3383,vinoba_bhave,0.6923076923
3384,jamali,0.0
3385,kamali,0.375
3386,bio_agent,1.0
3387,s_t,1.0
3388,capitalist,0.9
3389,raft,0.5
3390,bedouin,1.0
3391,motha,0.2142857143
3392,sachar,0.6
3393,syrup,0.4
3394,strick,0.0
3395,margin,1.0
3396,bahu,0.6666666667
3397,apic,0.5
3398,viewer,0.0
3399,brittani,1.0
3400,bile_duct,0.0
3401,dharm,0.6
3402,vichar,0.6666666667
3403,river_delta,1.0
3404,unc,0.5
3405,salvador,0.7142857143
3406,north_cachar,0.6666666667
3407,cachar,1.0
3408,scorpion,0.25
3409,ani,1.0
3410,enrich,0.4
3411,hug,1.0
3412,howard,0.2857142857
3413,tooth,0.0
3414,miss,0.1
3415,hymn,0.25
3416,kolu,0.5
3417,protest_march,1.0
3418,acn,1.0
3419,stratum,0.6666666667
3420,big_ship,0.0
3421,soot,1.0
3422,shlyapnikov,1.0
3423,english_novel,0.5
3424,vladimir_lenin,0.4166666667
3425,jean_renoir,0.3846153846
3426,global_trade,1.0
3427,multin,0.4
3428,cord,1.0
3429,stupa,1.0
3430,be_one,0.0
3431,c_k__nayudu,0.25
3432,manual,0.4
3433,boom,0.0
3434,brahmacharya,0.8333333333
3435,marty,0.1176470588
3436,aagaman,1.0
3437,arab_socialist,1.0
3438,ba’th,0.8
3439,skin_rash,0.5
3440,"kendriya_
_vidyalaya",0.2857142857
3441,carom,0.0
3442,langar,0.8
3443,ukiyo,1.0
3444,betel_nut,0.9285714286
3445,zweibrücken,0.5
3446,tukaram,0.625
3447,colon,0.0
3448,balotra,1.0
3449,civil_law,1.0
3450,brake,0.0
3451,potti,1.0
3452,prefix,1.0
3453,dantewada,1.0
3454,coaltar,0.75
3455,direct_kick,0.0
3456,don,0.5714285714
3457,coelom,1.0
3458,coliform,1.0
3459,dc,0.75
3460,teas,1.0
3461,exact,1.0
3462,guantanamo_bay,1.0
3463,notebook,1.0
3464,vihara,0.6666666667
3465,co_optex,1.0
3466,macrobrachium_rosenbergii,0.2
3467,bhindi,0.6666666667
3468,water_tank,0.6666666667
3469,ach,0.0
3470,jhelum,0.5
3471,prohibit,1.0
3472,hydrangea,0.7777777778
3473,open_file,1.0
3474,niyamgiri,1.0
3475,trembl,0.75
3476,meow,1.0
3477,chin,0.6153846154
3478,fiber_optic,0.6
3479,america,0.7272727273
3480,station,0.25
3481,radio_signal,1.0
3482,schwann,0.0
3483,al_azizia,1.0
3484,paraguay,0.8
3485,zoo,1.0
3486,guru_gobind_singh,0.5
3487,majdanek,0.6363636364
3488,nobel,0.5
3489,prize,0.0
3490,periyalvar,0.0
3491,duesseldorf,0.75
3492,dropper,0.0
3493,tsarist_russia,1.0
3494,angora_goat,0.0
3495,agra,0.375
3496,flaw,0.2
3497,indigo_plant,0.5
3498,kanara,1.0
3499,muth,0.5
3500,kulhad,1.0
3501,bihar,1.0
3502,silkworm,0.3333333333
3503,nizam,0.75
3504,ethno,1.0
3505,kalium,0.2857142857
3506,ril,0.5833333333
3507,j_j__thomson,0.3076923077
3508,gym,0.75
3509,ahmad_shah,0.2380952381
3510,mil,0.5
3511,aman_sethi,0.0
3512,tom,0.1666666667
3513,golgi,0.0
3514,priesthood,0.6666666667
3515,slow,1.0
3516,asaf_jah,0.75
3517,maulana_azad,0.5789473684
3518,hen,0.1666666667
3519,alpha_centauri,0.6923076923
3520,nokia,0.6153846154
3521,bharatendu_harishchandra,0.2142857143
3522,hame,0.5
3523,world_market,0.4
3524,khel,0.5
3525,harbour,0.6666666667
3526,gomastha,1.0
3527,photoperiod,0.8333333333
3528,dario,0.3913043478
3529,castillejo,0.25
3530,n_term,0.0
3531,bundela,1.0
3532,skip,1.0
3533,afforest,1.0
3534,dehli,0.6666666667
3535,soda_water,0.6666666667
3536,blue_flame,1.0
3537,pen,0.75
3538,play_music,1.0
3539,air_column,0.5
3540,chronic_hunger,1.0
3541,whitewash,1.0
3542,blackish,1.0
3543,cari,1.0
3544,ware,0.6666666667
3545,widow,1.0
3546,handi,0.5
3547,dadu_dayal,0.375
3548,budget,0.5
3549,eric,0.6
3550,cornel,0.5
3551,begin,0.0
3552,casteism,0.6666666667
3553,rae,0.4285714286
3554,qutb_shahi,0.8888888889
3555,nagercoil,1.0
3556,voter,1.0
3557,ussr,0.7692307692
3558,cocain,0.2352941176
3559,custom,1.0
3560,brahmo_samaji,0.75
3561,bitumen,0.8888888889
3562,corner_kick,0.3333333333
3563,mystic,0.6
3564,far,0.1428571429
3565,tevaram,0.6666666667
3566,full_height,0.0
3567,malava,1.0
3568,shamrao,1.0
3569,valmiki,0.2857142857
3570,slice,0.0
3571,r_k_laxman,0.2857142857
3572,decay,0.5
3573,tughluq,0.5
3574,partnership,0.6666666667
3575,beej,1.0
3576,mushroom,1.0
3577,water_clock,0.6666666667
3578,permit,0.6666666667
3579,lal_qila,0.8
3580,virashaiva,0.8
3581,sod,0.75
3582,first_aider,1.0
3583,bhagavata,1.0
3584,chingleput,1.0
3585,salwar_kameez,0.6666666667
3586,trieu,0.3333333333
3587,au,0.7142857143
3588,jatra,1.0
3589,shiver,0.0
3590,drape,1.0
3591,nam_japna,0.5
3592,rudyard_kipling,0.4594594595
3593,power_product,0.0
3594,host,1.0
3595,vatsa,1.0
3596,minimum,1.0
3597,ur,0.8333333333
3598,carbon_acid,0.5
3599,championship,0.5
3600,bidri,1.0
3601,cocoon,1.0
3602,tori,1.0
3603,goal_post,0.6428571429
3604,ernst_haeckel,0.5714285714
3605,christian_era,0.625
3606,handloom_weaver,0.0
3607,kapalabhati,1.0
3608,kalki,0.6
3609,hing,0.5
3610,bari,1.0
3611,squash,0.5
3612,yokohama,1.0
3613,isro,0.75
3614,forest_of_india,1.0
3615,j_v,1.0
3616,schley,0.2
3617,typhoon,0.6666666667
3618,sub_saharan_african,1.0
3619,rack,1.0
3620,down_to_earth,0.0
3621,banana_peel,1.0
3622,grandchild,1.0
3623,market_place,1.0
3624,soft_drink,0.5
3625,skin_colour,0.75
3626,talk,0.5
3627,saunf,0.6666666667
3628,break_down,0.0
3629,glucos,1.0
3630,stonemason,1.0
3631,peni,0.3333333333
3632,barchan,1.0
3633,water_lift,0.0
3634,jama_masjid,0.5714285714
3635,per_person,1.0
3636,osaka,1.0
3637,health_problem,0.8571428571
3638,ezhava,0.8333333333
3639,prais,0.6666666667
3640,buffalo,0.6666666667
3641,chilli_powder,0.0
3642,western_cordillera,0.875
3643,overload,0.2222222222
3644,hirakud,1.0
3645,trunk,1.0
3646,tomara,0.8333333333
3647,consult,0.3333333333
3648,mrp,0.4285714286
3649,mask,1.0
3650,cast_system,0.6666666667
3651,hanoi,0.7777777778
3652,silk_worm,0.3333333333
3653,jada,0.2222222222
3654,interia,0.3333333333
3655,ladang,0.5
3656,nepali,0.9
3657,newcomen,0.5454545455
3658,day_time,1.0
3659,blind_fold,0.8
3660,visual_aid,1.0
3661,stiff,0.0
3662,foreign_trade,1.0
3663,khalifa,0.7142857143
3664,steam,0.25
3665,botan,0.5
3666,paramecium,0.0
3667,phanerogam,0.5
3668,blacksmith,0.3333333333
3669,european_market,1.0
3670,root_cell,1.0
3671,black_blizzard,1.0
3672,devaki_nandan_khatri,0.5
3673,selfless,0.0
3674,khadi,1.0
3675,exploratori,1.0
3676,ho_chi_minh,0.6153846154
3677,veena,0.6666666667
3678,cooker,1.0
3679,novelist,1.0
3680,legaci,0.5
3681,nguyen_anh,0.25
3682,farid,0.5833333333
3683,dicken,0.1666666667
3684,assist,1.0
3685,fault_zone,0.75
3686,uraiyur,0.3333333333
3687,kakatiya,0.8888888889
3688,henri_ford,0.5555555556
3689,raiyat,1.0
3690,bhaiya,0.5
3691,extra,0.2222222222
3692,pivot,1.0
3693,mahmud_of_ghazni,0.4285714286
3694,rural_health,1.0
3695,rural_health_mission,0.8
3696,reign,0.5
3697,sundaram,0.3333333333
3698,fasten,1.0
3699,spine,0.0
3700,william_g__morgan,0.1666666667
3701,taiji,0.8333333333
3702,english_east_india_company,0.7647058824
3703,lip,0.0
3704,mood,1.0
3705,know_how,1.0
3706,diamond,0.4
3707,phnom_penh,1.0
3708,success,0.75
3709,gather,1.0
3710,thumb,0.0
3711,pyramid,1.0
3712,awak,0.25
3713,litchi,0.5714285714
3714,maze,0.6666666667
3715,north_south,1.0
3716,south_barrier,1.0
3717,north_eastern_state,0.5
3718,norway,0.6428571429
3719,draw,1.0
3720,spini,1.0
3721,slovenia,0.75
3722,dead_sea,0.9473684211
3723,shake_hand,0.25
3724,level_cross,0.6666666667
3725,helper,0.6666666667
